식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,1인(회)분량 참고량,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D202-120000000-4405,피자_쉬림플렉스피자오리지널(L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,200,,13.94,,,,3.09,,,,,,582,,,,,,,,,,3.57,,3,식품의약품안전처,,1107g,프레드피자,2,수집,2025-09-30,2025-12-29,1471000,식품의약품안전처
D202-120000000-2811,피자_슈림프 알프레도 피자 씬 (F),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,238,,12.67,,,,0.97,,,,,,461,,,,,,,,,,4.87,,3,식품의약품안전처,,821g,파파존스,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-4406,피자_슈림프 알프레도(TH),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,238,,12.67,,,,0.97,,,,,,461,,,,,,,,,,4.87,,3,식품의약품안전처,,821g,파파존스,2,수집,2025-09-30,2025-12-29,1471000,식품의약품안전처
D202-120000000-2812,피자_슈퍼 디럭스 히어로 피자 나폴리 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,250,,12.00,10.64,,26.51,1.00,,,,,,524,,,,,,,,,20.21,4.60,0.16,3,식품의약품안전처,,698g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2813,피자_슈퍼 디럭스 히어로 피자 나폴리 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,250,,12.60,11.08,,25.00,1.40,,,,,,531,,,,,,,,,21.62,5.30,0.20,3,식품의약품안전처,,399g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2816,피자_슈퍼 디럭스 히어로 피자 더블치즈 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,246,,11.00,10.19,,27.04,1.00,,,,,,500,,,,,,,,,18.33,4.70,0.16,3,식품의약품안전처,,1033g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2817,피자_슈퍼 디럭스 히어로 피자 더블치즈 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,254,,12.00,11.79,,24.53,0.80,,,,,,520,,,,,,,,,20.85,5.70,0.20,3,식품의약품안전처,,648g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2814,피자_슈퍼 디럭스 히어로 피자 더블치즈 페퍼로니 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,251,,11.55,12.16,,27.23,0.97,,,,,,516,,,,,,,,,22.50,4.95,0.22,3,식품의약품안전처,,1073g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2815,피자_슈퍼 디럭스 히어로 피자 더블치즈 페퍼로니 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,257,,12.41,12.34,,25.81,0.78,,,,,,533,,,,,,,,,22.53,5.87,0.25,3,식품의약품안전처,,668g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2818,피자_슈퍼 디럭스 히어로 피자 슈퍼시드 화이버 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,247,,10.00,8.47,,32.18,1.00,,,,,,340,,,,,,,,,15.24,3.60,0.14,3,식품의약품안전처,,903g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2819,피자_슈퍼 디럭스 히어로 피자 슈퍼시드 화이버 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,246,,11.00,8.88,,30.38,1.00,,,,,,373,,,,,,,,,11.95,3.80,0.14,3,식품의약품안전처,,524g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2820,피자_슈퍼 디럭스 히어로 피자 슈화 더블 치즈 페퍼로니 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,262,,11.55,12.05,,27.68,1.93,,,,,,473,,,,,,,,,21.26,5.14,0.22,3,식품의약품안전처,,1074g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2821,피자_슈퍼 디럭스 히어로 피자 슈화 더블 치즈 페퍼로니 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,257,,11.92,12.15,,24.11,1.46,,,,,,429,,,,,,,,,19.22,5.09,0.23,3,식품의약품안전처,,682g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2822,피자_슈퍼 디럭스 히어로 피자 씬 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,294,,12.80,16.67,,23.09,2.80,,,,,,580,,,,,,,,,24.51,7.70,0.21,3,식품의약품안전처,,528g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2823,피자_슈퍼 디럭스 히어로 피자 씬 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,291,,12.00,16.43,,23.30,1.80,,,,,,557,,,,,,,,,26.33,7.80,0.22,3,식품의약품안전처,,308g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2824,피자_슈퍼 디럭스 히어로 피자 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,248,,10.70,8.62,,31.72,1.40,,,,,,452,,,,,,,,,16.75,3.70,0.14,3,식품의약품안전처,,900g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2825,피자_슈퍼 디럭스 히어로 피자 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,246,,10.90,8.61,,31.25,0.80,,,,,,461,,,,,,,,,15.34,3.80,0.15,3,식품의약품안전처,,535g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2826,피자_슈퍼 디럭스 히어로 피자 치즈버스트 나폴리 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,255,,11.60,12.77,,23.47,2.00,,,,,,548,,,,,,,,,25.93,6.00,0.22,3,식품의약품안전처,,904g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2827,피자_슈퍼 디럭스 히어로 피자 치즈버스트 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,257,,11.80,11.25,,27.20,1.80,,,,,,418,,,,,,,,,23.06,5.00,0.18,3,식품의약품안전처,,1106g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2828,피자_슈퍼 디럭스 히어로 피자 화이버 버스트 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,255,,11.90,11.35,,26.34,1.50,,,,,,508,,,,,,,,,19.87,5.00,0.16,3,식품의약품안전처,,1103g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2829,피자_슈퍼 디럭스 히어로 피자 화이버 엣지 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,257,,11.00,10.87,,28.66,2.00,,,,,,455,,,,,,,,,21.20,4.90,0.17,3,식품의약품안전처,,1034g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2830,피자_슈퍼 디럭스 히어로 피자 화이버 엣지 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,253,,11.50,10.89,,27.30,1.50,,,,,,414,,,,,,,,,23.91,4.90,0.17,3,식품의약품안전처,,662g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120350000-0008,피자_슈퍼 콤비네이션 피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212035,콤비네이션피자,021203500,해당없음,00,해당없음,100g,228,,10.67,,,,4.00,,,,,,499,,,,,,,,,,4.00,,3,식품의약품안전처,,375g,고피자,2,수집,2025-09-30,2025-12-29,1471000,식품의약품안전처
D202-120350000-0009,피자_슈퍼 콤비네이션 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212035,콤비네이션피자,021203500,해당없음,00,해당없음,100g,266,,12.05,,,,3.61,,,,,,563,,,,,,,,,,4.82,,3,식품의약품안전처,,665g,고피자,2,수집,2025-09-30,2025-12-29,1471000,식품의약품안전처
D202-120000000-0921,피자_슈퍼디럭스 피자 나폴리 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,226,,11.55,10.34,,21.70,2.37,,,,,,503,,,,,,,,,24.51,4.46,0.17,3,식품의약품안전처,,863g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2832,피자_슈퍼디럭스 피자 나폴리 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,246,,12.26,11.33,,27.69,2.22,,,,,,543,,,,,,,,,22.58,5.25,0.18,3,식품의약품안전처,,475g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2835,피자_슈퍼디럭스 피자 더블치즈 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,245,,11.48,12.56,,21.52,2.24,,,,,,514,,,,,,,,,23.30,5.98,0.23,3,식품의약품안전처,,1254g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2836,피자_슈퍼디럭스 피자 더블치즈 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,239,,12.80,11.79,,20.41,1.68,,,,,,533,,,,,,,,,24.41,5.66,0.21,3,식품의약품안전처,,753g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2833,피자_슈퍼디럭스 피자 더블치즈 페퍼로니 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,249,,11.92,12.19,,22.46,2.17,,,,,,527,,,,,,,,,23.54,6.15,0.24,3,식품의약품안전처,,1294g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2834,피자_슈퍼디럭스 피자 더블치즈 페퍼로니 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,243,,13.14,12.30,,25.12,1.64,,,,,,543,,,,,,,,,22.22,5.81,0.23,3,식품의약품안전처,,773g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2837,피자_슈퍼디럭스 피자 슈퍼시드 화이버 버스트 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,272,,12.95,11.21,,23.25,2.60,,,,,,484,,,,,,,,,22.44,5.87,0.23,3,식품의약품안전처,,1280g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2840,피자_슈퍼디럭스 피자 슈퍼시드 화이버 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,228,,10.60,9.32,,25.60,1.90,,,,,,378,,,,,,,,,17.38,4.00,0.19,3,식품의약품안전처,,1094g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2841,피자_슈퍼디럭스 피자 슈퍼시드 화이버 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,234,,10.80,8.91,,31.78,1.80,,,,,,360,,,,,,,,,19.23,4.00,0.14,3,식품의약품안전처,,617g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-0922,피자_슈퍼디럭스 피자 슈퍼시드함유도우 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,228,,10.46,,,,3.92,,,,,,406,,,,,,,,,,3.92,,3,식품의약품안전처,,610g,도미노피자,2,수집,2022-10-30,2025-12-29,1471000,식품의약품안전처
D202-120000000-2842,피자_슈퍼디럭스 피자 슈화 더블 치즈 페퍼로니 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,273,,13.44,12.00,,22.21,1.94,,,,,,501,,,,,,,,,21.75,6.04,0.25,3,식품의약품안전처,,1291g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2843,피자_슈퍼디럭스 피자 슈화 더블 치즈 페퍼로니 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,289,,14.28,12.13,,26.74,1.88,,,,,,516,,,,,,,,,24.85,6.58,0.23,3,식품의약품안전처,,753g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-0923,피자_슈퍼디럭스 피자 씬 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,245,,12.09,14.09,,,2.66,,,,,,546,,,,,,,,,28.09,6.63,0.22,3,식품의약품안전처,,765g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2844,피자_슈퍼디럭스 피자 씬 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,275,,12.57,15.73,,22.37,2.63,,,,,,559,,,,,,,,,34.13,8.48,0.21,3,식품의약품안전처,,389g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2845,피자_슈퍼디럭스 피자 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,236,,11.01,9.67,,26.19,2.20,,,,,,478,,,,,,,,,19.73,4.25,0.18,3,식품의약품안전처,,1084g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2846,피자_슈퍼디럭스 피자 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,237,,10.96,9.56,,30.77,1.65,,,,,,467,,,,,,,,,16.83,4.11,0.15,3,식품의약품안전처,,614g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2847,피자_슈퍼디럭스 피자 치즈버스트 나폴리 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,235,,11.95,12.74,,,2.55,,,,,,546,,,,,,,,,25.06,6.23,0.22,3,식품의약품안전처,,1123g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2848,피자_슈퍼디럭스 피자 치즈버스트 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,237,,11.90,11.43,,21.57,2.88,,,,,,494,,,,,,,,,25.07,5.49,0.22,3,식품의약품안전처,,1337g,도미노피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-4407,피자_슈퍼디럭스나폴리(L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,267,,14.67,,,,2.00,,,,,,453,,,,,,,,,,5.33,,3,식품의약품안전처,,781g,도미노피자,2,수집,2025-09-30,2025-12-29,1471000,식품의약품안전처
D202-120000000-4408,피자_슈퍼디럭스나폴리하이프로틴도우(M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,250,,14.00,,,,2.00,,,,,,373,,,,,,,,,,4.00,,3,식품의약품안전처,,513g,도미노피자,2,수집,2025-09-30,2025-12-29,1471000,식품의약품안전처
D202-120000000-2849,피자_슈퍼빽보이 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,287,,17.09,,,28.02,3.26,,,,,,583,,,,,,,,,20.58,6.74,0.23,3,식품의약품안전처,,685g,빽보이피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
D202-120000000-2850,피자_슈퍼빽보이 피자 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,284,,13.90,,,32.37,3.05,,,,,,592,,,,,,,,,18.31,6.10,0.17,3,식품의약품안전처,,475g,빽보이피자,2,수집,2023-10-31,2025-12-29,1471000,식품의약품안전처
